"Date","Price","Open","High","Low","Vol.","Change %"
"04/20/2020","212.13","209.87","216.10","209.36","19.30M","1.26%"
"04/17/2020","209.50","214.98","214.98","208.85","13.56M","-1.49%"
"04/16/2020","212.66","210.53","213.25","209.12","16.35M","2.16%"
"04/15/2020","208.17","204.77","209.15","201.31","10.77M","1.66%"
"04/14/2020","204.78","204.95","207.97","204.25","16.76M","2.68%"
"04/13/2020","199.44","197.40","200.32","195.53","16.12M","1.56%"
"04/09/2020","196.37","198.65","200.35","193.40","17.82M","0.20%"
"04/08/2020","195.98","198.34","198.86","193.88","13.61M","-1.02%"
"04/07/2020","198.00","200.05","201.45","197.05","14.93M","0.79%"
"04/06/2020","196.45","194.74","196.88","192.70","13.25M","4.99%"
"04/03/2020","187.11","190.12","190.55","185.41","9.48M","-0.95%"
"04/02/2020","188.90","186.08","191.30","185.69","13.41M","0.71%"
"04/01/2020","187.56","189.50","192.87","185.04","17.95M","-3.56%"
"03/31/2020","194.48","192.00","196.79","190.60","19.08M","1.68%"
"03/30/2020","191.27","187.48","191.48","187.01","12.25M","1.42%"
"03/27/2020","188.59","189.97","192.74","188.00","13.38M","-3.45%"
"03/26/2020","195.32","188.64","196.32","187.60","15.43M","3.59%"
"03/25/2020","188.56","185.82","195.19","184.52","19.61M","1.51%"
"03/24/2020","185.75","183.09","188.80","181.18","20.80M","5.34%"
"03/23/2020","176.34","175.27","178.50","169.95","22.55M","-2.74%"
"03/20/2020","181.30","187.74","188.30","180.00","21.01M","0.23%"
"03/19/2020","180.88","179.26","187.25","177.39","20.91M","0.49%"
"03/18/2020","180.00","176.00","182.41","170.00","22.05M","-2.60%"
"03/17/2020","184.81","181.26","189.39","179.69","19.28M","3.33%"
"03/16/2020","178.85","176.15","188.00","174.50","26.63M","-7.81%"
"03/13/2020","194.00","194.90","195.99","187.81","23.65M","4.81%"
"03/12/2020","185.10","186.50","190.49","183.93","30.25M","-6.94%"
"03/11/2020","198.91","201.65","203.10","196.11","18.93M","-3.62%"
"03/10/2020","206.39","205.53","207.45","200.80","19.02M","4.42%"
"03/09/2020","197.66","195.62","199.89","193.93","25.50M","-3.41%"
"03/06/2020","204.64","206.70","207.00","201.10","21.70M","-3.23%"
"03/05/2020","211.46","210.00","215.15","209.14","13.46M","-0.24%"
"03/04/2020","211.96","209.49","212.70","208.85","12.47M","2.19%"
"03/03/2020","207.41","211.08","211.39","202.24","20.81M","-1.69%"
"03/02/2020","210.98","208.59","211.11","203.76","21.54M","1.43%"
"02/28/2020","208.00","198.98","208.92","198.56","31.28M","1.45%"
"02/27/2020","205.03","205.01","209.97","201.86","22.74M","-1.78%"
"02/26/2020","208.74","206.80","213.08","206.79","19.54M","1.52%"
"02/25/2020","205.61","208.51","209.95","204.10","18.13M","-0.27%"
"02/24/2020","206.16","203.55","207.28","202.51","19.38M","-3.02%"
"02/21/2020","212.59","217.54","217.60","211.56","17.70M","-2.50%"
"02/20/2020","218.04","222.50","222.50","214.22","14.95M","-1.85%"
"02/19/2020","222.14","221.52","223.56","220.75","10.80M","0.73%"
"02/18/2020","220.52","218.55","220.85","217.51","13.02M","0.41%"
"02/14/2020","219.63","221.10","221.64","218.23","10.69M","-0.33%"
"02/13/2020","220.36","220.00","225.00","218.99","28.07M","-1.76%"
"02/12/2020","224.31","221.13","225.52","220.21","18.67M","3.27%"
"02/11/2020","217.21","219.91","220.01","215.29","16.07M","0.67%"
"02/10/2020","215.77","213.50","215.77","212.20","17.42M","-0.35%"
"02/07/2020","216.53","217.46","217.84","214.88","13.79M","-1.98%"
"02/06/2020","220.90","223.13","223.65","219.78","10.79M","0.31%"
"02/05/2020","220.22","226.52","226.70","217.54","15.77M","-1.19%"
"02/04/2020","222.88","221.35","224.38","220.49","16.70M","4.59%"
"02/03/2020","213.10","208.67","215.02","208.67","14.13M","3.15%"
"01/31/2020","206.59","206.50","207.93","204.73","18.18M","-0.95%"
"01/30/2020","208.58","207.88","209.86","205.03","14.38M","-1.62%"
"01/29/2020","212.02","212.56","213.98","209.52","12.90M","0.85%"
"01/28/2020","210.23","209.74","210.91","207.17","16.20M","2.32%"
"01/27/2020","205.47","201.22","208.02","199.50","24.57M","-3.87%"
"01/24/2020","213.75","218.49","219.83","211.33","18.14M","-2.46%"
"01/23/2020","219.13","217.93","220.13","216.77","18.52M","-1.46%"
"01/22/2020","222.37","224.69","225.58","222.00","10.06M","0.05%"
"01/21/2020","222.26","222.45","222.60","220.73","15.83M","-2.27%"
"01/17/2020","227.43","225.90","228.00","225.35","12.96M","1.56%"
"01/16/2020","223.94","226.30","226.33","222.73","13.71M","-0.50%"
"01/15/2020","225.06","226.65","227.82","224.39","10.74M","-0.63%"
"01/14/2020","226.49","230.05","230.18","224.88","17.30M","-1.73%"
"01/13/2020","230.48","228.81","231.14","227.04","17.57M","2.97%"
"01/10/2020","223.83","223.90","225.96","222.06","12.30M","0.92%"
"01/09/2020","221.78","221.50","223.08","220.82","13.14M","1.73%"
"01/08/2020","218.00","216.60","220.65","216.32","11.98M","0.17%"
"01/07/2020","217.63","217.64","218.94","216.69","9.54M","0.46%"
"01/06/2020","216.64","214.89","217.16","214.09","11.89M","-0.17%"
"01/03/2020","217.00","216.35","218.20","216.01","8.61M","-1.26%"
"01/02/2020","219.77","216.60","219.98","216.54","15.88M","3.62%"
"12/31/2019","212.10","212.00","213.64","210.73","6.78M","-0.38%"
"12/30/2019","212.91","215.78","215.78","211.76","8.75M","-1.19%"
"12/27/2019","215.47","217.99","218.11","215.17","11.68M","-0.42%"
"12/26/2019","216.38","214.65","216.99","214.33","6.92M","0.99%"
"12/24/2019","214.26","215.01","215.43","213.35","5.52M","-0.27%"
"12/23/2019","214.83","213.25","215.05","212.91","12.54M","1.22%"
"12/20/2019","212.25","211.35","213.98","210.42","26.67M","1.01%"
"12/19/2019","210.13","209.61","211.37","209.23","12.17M","0.06%"
"12/18/2019","210.00","208.53","210.05","208.04","13.50M","0.87%"
"12/17/2019","208.18","208.69","208.87","206.82","11.30M","0.58%"
"12/16/2019","206.97","206.33","209.15","206.19","16.74M","1.01%"
"12/13/2019","204.91","205.76","207.10","203.77","19.28M","0.20%"
"12/12/2019","204.50","203.71","206.00","202.00","22.49M","-0.07%"
"12/11/2019","204.64","201.10","204.80","200.72","11.77M","2.09%"
"12/10/2019","200.45","200.71","202.48","199.23","11.64M","0.86%"
"12/09/2019","198.74","200.32","203.43","198.55","14.34M","-1.56%"
"12/06/2019","201.89","201.11","202.00","199.51","14.10M","0.94%"
"12/05/2019","200.00","196.93","200.94","196.43","22.31M","3.23%"
"12/04/2019","193.74","195.53","196.66","193.23","14.86M","-0.60%"
"12/03/2019","194.90","190.97","195.00","189.85","18.44M","-0.72%"
"12/02/2019","196.31","198.58","198.67","193.51","19.41M","-1.85%"
"11/29/2019","200.00","199.81","200.43","198.35","18.59M","-0.41%"
"11/27/2019","200.82","197.24","200.98","197.00","33.13M","3.14%"
"11/26/2019","194.70","190.39","195.00","189.04","51.89M","2.23%"
"11/25/2019","190.45","188.32","190.72","187.88","19.19M","1.96%"
"11/22/2019","186.78","185.80","186.78","183.94","10.54M","1.04%"
"11/21/2019","184.86","181.77","184.89","181.60","10.25M","1.38%"
"11/20/2019","182.35","183.67","183.70","181.06","16.69M","-1.57%"
"11/19/2019","185.25","186.31","186.71","183.87","13.46M","0.35%"
"11/18/2019","184.61","186.98","186.98","184.16","11.83M","-0.47%"
"11/15/2019","185.49","184.00","185.60","183.71","11.31M","1.47%"
"11/14/2019","182.80","182.87","184.50","181.32","12.75M","0.18%"
"11/13/2019","182.48","185.47","185.67","181.00","15.43M","-2.40%"
"11/12/2019","186.97","185.91","187.65","185.14","11.80M","0.14%"
"11/11/2019","186.71","184.82","187.20","181.37","20.57M","-0.24%"
"11/08/2019","187.16","187.90","188.28","185.15","19.74M","0.27%"
"11/07/2019","186.66","187.07","188.07","184.69","20.16M","1.36%"
"11/06/2019","184.16","183.61","185.00","182.20","14.83M","1.19%"
"11/05/2019","182.00","181.42","183.20","180.31","23.69M","1.29%"
"11/04/2019","179.69","180.66","182.40","178.02","44.54M","1.83%"
"11/01/2019","176.46","179.01","182.12","176.06","28.92M","-0.12%"
"10/31/2019","176.67","179.16","179.24","175.50","15.12M","-0.48%"
"10/30/2019","177.53","175.42","177.88","173.94","10.21M","0.36%"
"10/29/2019","176.89","177.06","177.74","175.44","8.03M","-1.00%"
"10/28/2019","178.68","176.50","179.64","176.41","11.74M","2.51%"
"10/25/2019","174.31","171.56","175.81","170.88","9.89M","1.02%"
"10/24/2019","172.55","171.28","172.75","170.21","7.44M","1.55%"
"10/23/2019","169.92","170.45","171.04","168.12","8.91M","0.02%"
"10/22/2019","169.89","174.53","175.36","169.26","10.92M","-2.09%"
"10/21/2019","173.52","172.64","173.91","170.87","9.06M","2.60%"
"10/18/2019","169.13","176.00","176.23","169.00","14.59M","-4.37%"
"10/17/2019","176.85","178.00","178.59","175.23","8.03M","-0.15%"
"10/16/2019","177.12","175.80","177.35","174.12","10.90M","1.04%"
"10/15/2019","175.29","172.91","176.75","172.69","13.81M","2.41%"
"10/14/2019","171.16","172.84","173.34","170.79","7.86M","-1.03%"
"10/11/2019","172.94","170.77","174.88","169.57","19.37M","4.14%"
"10/10/2019","166.07","165.96","168.57","164.09","11.54M","0.53%"
"10/09/2019","165.19","165.50","166.58","163.42","11.19M","2.01%"
"10/08/2019","161.93","164.30","165.22","161.68","15.94M","-3.80%"
"10/07/2019","168.32","168.83","172.30","167.21","12.03M","-1.19%"
"10/04/2019","170.34","169.60","170.70","167.56","8.86M","0.51%"
"10/03/2019","169.48","166.65","170.18","165.00","10.39M","2.24%"
"10/02/2019","165.77","162.82","166.88","161.90","11.60M","0.38%"
"10/01/2019","165.15","168.01","168.23","163.64","14.19M","-1.24%"
"09/30/2019","167.23","169.89","170.20","166.45","14.95M","0.75%"
"09/27/2019","165.98","176.00","176.50","163.15","33.31M","-5.15%"
"09/26/2019","175.00","177.00","178.23","174.83","10.00M","-0.94%"
"09/25/2019","176.66","172.30","176.99","171.72","11.84M","2.98%"
"09/24/2019","171.55","179.17","179.49","171.30","14.55M","-3.07%"
"09/23/2019","176.98","181.25","181.33","176.80","14.15M","-3.03%"
"09/20/2019","182.51","182.31","183.82","178.84","24.82M","1.14%"
"09/19/2019","180.46","180.90","184.13","180.43","15.16M","0.26%"
"09/18/2019","180.00","179.15","180.17","177.58","9.29M","0.56%"
"09/17/2019","179.00","176.85","179.12","176.05","7.57M","1.09%"
"09/16/2019","177.07","177.75","179.17","175.37","10.73M","-1.17%"
"09/13/2019","179.17","179.74","180.18","178.61","9.48M","0.52%"
"09/12/2019","178.24","177.89","180.50","177.00","12.51M","1.22%"
"09/11/2019","176.09","176.00","176.66","174.15","7.04M","0.63%"
"09/10/2019","174.99","176.28","176.30","172.22","9.83M","-1.57%"
"09/09/2019","177.78","177.88","177.99","175.86","6.93M","0.62%"
"09/06/2019","176.69","179.01","179.22","176.21","8.30M","-1.26%"
"09/05/2019","178.94","176.88","178.95","176.52","11.17M","2.64%"
"09/04/2019","174.33","176.26","176.55","173.99","7.22M","1.11%"
"09/03/2019","172.41","173.00","174.72","172.15","8.51M","-1.50%"
"08/30/2019","175.03","174.35","175.25","172.66","10.30M","1.28%"
"08/29/2019","172.81","171.00","173.96","170.95","11.58M","3.18%"
"08/28/2019","167.48","164.64","168.00","164.20","9.51M","0.77%"
"08/27/2019","166.20","167.20","168.19","165.19","12.78M","0.18%"
"08/26/2019","165.90","166.49","167.45","165.53","8.65M","0.83%"
"08/23/2019","164.54","169.69","171.49","163.83","20.91M","-4.29%"
"08/22/2019","171.91","174.10","174.98","170.50","11.58M","-1.90%"
"08/21/2019","175.24","177.22","178.50","174.89","10.63M","-1.11%"
"08/20/2019","177.21","175.91","177.99","175.62","10.34M","-0.60%"
"08/19/2019","178.28","177.43","178.80","175.59","16.01M","2.11%"
"08/16/2019","174.60","170.00","177.55","168.57","25.95M","4.57%"
"08/15/2019","166.97","170.11","171.00","164.36","36.34M","3.03%"
"08/14/2019","162.06","161.34","163.00","159.21","20.80M","-1.20%"
"08/13/2019","164.03","160.64","167.36","159.57","23.25M","2.96%"
"08/12/2019","159.31","157.50","159.38","155.54","14.42M","0.12%"
"08/09/2019","159.12","160.98","161.99","159.11","11.89M","-1.91%"
"08/08/2019","162.22","161.71","162.30","159.12","19.27M","1.92%"
"08/07/2019","159.17","155.73","159.48","155.30","17.92M","1.11%"
"08/06/2019","157.43","158.48","158.73","156.11","25.00M","2.45%"
"08/05/2019","153.67","155.03","157.23","151.85","28.91M","-4.55%"
"08/02/2019","161.00","162.56","163.85","160.35","27.10M","-2.81%"
"08/01/2019","165.65","174.54","175.71","162.10","32.73M","-4.31%"
"07/31/2019","173.11","173.71","174.89","170.09","14.63M","-0.57%"
"07/30/2019","174.10","174.25","175.71","172.89","14.30M","-1.65%"
"07/29/2019","177.02","178.43","179.88","175.35","15.13M","-0.96%"
"07/26/2019","178.74","178.25","179.40","176.88","15.28M","0.82%"
"07/25/2019","177.29","178.49","179.15","175.37","14.05M","-0.77%"
"07/24/2019","178.67","178.00","178.96","176.94","14.93M","0.33%"
"07/23/2019","178.09","175.39","178.64","174.84","20.88M","2.35%"
"07/22/2019","174.00","173.50","174.28","171.44","18.50M","0.58%"
"07/19/2019","172.99","174.87","175.15","172.99","13.65M","0.11%"
"07/18/2019","172.80","173.41","174.40","172.06","15.61M","-1.16%"
"07/17/2019","174.82","172.75","176.22","172.49","15.03M","0.36%"
"07/16/2019","174.19","174.20","175.52","173.46","19.04M","0.40%"
"07/15/2019","173.50","171.50","173.75","170.42","22.20M","2.62%"
"07/12/2019","169.07","168.00","170.20","167.65","18.10M","1.51%"
"07/11/2019","166.55","167.56","168.42","165.00","14.80M","-0.23%"
"07/10/2019","166.93","171.24","171.37","166.86","16.68M","-1.11%"
"07/09/2019","168.80","167.09","168.98","166.50","15.78M","0.21%"
"07/08/2019","168.45","170.09","170.28","168.35","16.53M","-2.80%"
"07/05/2019","173.30","173.75","173.82","172.82","12.62M","-0.78%"
"07/03/2019","174.67","175.69","175.85","173.85","8.53M","-0.44%"
"07/02/2019","175.45","175.13","175.55","174.25","14.16M","0.23%"
"07/01/2019","175.05","175.87","177.95","174.36","25.91M","3.30%"
"06/28/2019","169.45","170.20","170.89","167.96","19.97M","-0.85%"
"06/27/2019","170.90","170.62","171.98","169.38","18.35M","1.13%"
"06/26/2019","168.99","168.28","171.24","168.15","22.42M","1.92%"
"06/25/2019","165.80","167.04","167.34","164.62","20.45M","-1.37%"
"06/24/2019","168.10","168.40","168.88","165.78","18.42M","0.33%"
"06/21/2019","167.55","167.48","169.47","166.77","17.42M","-0.42%"
"06/20/2019","168.25","170.19","170.48","166.28","24.00M","1.69%"
"06/19/2019","165.46","167.77","167.90","163.42","20.80M","-0.03%"
"06/18/2019","165.51","162.89","169.11","161.95","35.75M","3.50%"
"06/17/2019","159.91","157.53","160.55","157.42","16.08M","1.14%"
"06/14/2019","158.10","158.37","158.71","157.23","14.98M","-1.39%"
"06/13/2019","160.33","160.55","161.32","159.80","17.57M","0.18%"
"06/12/2019","160.04","160.47","161.70","158.81","16.33M","-1.60%"
"06/11/2019","162.65","164.20","165.68","161.92","23.41M","1.75%"
"06/10/2019","159.85","158.78","161.98","157.40","36.47M","3.64%"
"06/07/2019","154.23","152.95","155.69","152.21","17.82M","1.80%"
"06/06/2019","151.50","152.00","152.70","150.57","15.76M","-0.10%"
"06/05/2019","151.65","155.17","156.11","149.31","23.21M","-1.62%"
"06/04/2019","154.15","151.56","155.20","150.64","27.42M","2.83%"
"06/03/2019","149.91","149.60","151.77","148.84","25.25M","0.44%"
"05/31/2019","149.26","149.63","150.68","147.95","26.88M","-1.20%"
"05/30/2019","151.07","152.36","153.37","150.25","17.34M","-0.92%"
"05/29/2019","152.48","153.58","154.38","150.71","30.07M","-1.51%"
"05/28/2019","154.81","156.40","157.07","153.22","38.60M","-0.12%"
"05/24/2019","155.00","157.62","158.43","154.90","21.49M","-0.64%"
"05/23/2019","156.00","155.45","158.48","154.41","26.89M","-1.78%"
"05/22/2019","158.83","162.41","162.82","158.07","25.83M","-2.81%"
"05/21/2019","163.43","163.16","165.59","162.52","22.01M","1.73%"
"05/20/2019","160.65","164.44","164.57","160.02","33.41M","-5.26%"
"05/17/2019","169.57","171.69","172.29","168.49","22.54M","-3.42%"
"05/16/2019","175.57","178.18","178.25","174.75","20.58M","-1.14%"
"05/15/2019","177.60","177.06","180.24","173.32","37.61M","1.58%"
"05/14/2019","174.84","172.75","175.15","171.48","17.87M","2.84%"
"05/13/2019","170.01","169.79","172.47","168.78","22.33M","-4.49%"
"05/10/2019","178.00","180.18","180.79","174.10","18.99M","-0.58%"
"05/09/2019","179.04","175.43","180.69","173.07","22.73M","-0.31%"
"05/08/2019","179.59","180.95","183.20","178.58","16.61M","-1.01%"
"05/07/2019","181.43","186.05","186.45","179.63","22.66M","-3.62%"
"05/06/2019","188.24","185.17","189.00","184.83","23.94M","-3.57%"
"05/03/2019","195.21","191.88","195.72","191.88","14.52M","2.53%"
"05/02/2019","190.39","189.42","192.70","186.65","11.47M","0.57%"
"05/01/2019","189.31","186.75","193.19","185.88","17.41M","2.02%"
"04/30/2019","185.57","186.30","188.25","183.82","15.08M","-0.73%"
"04/29/2019","186.94","187.42","188.00","185.76","8.66M","-0.08%"
"04/26/2019","187.09","187.88","188.74","185.51","9.42M","-0.42%"
"04/25/2019","187.88","185.24","188.13","183.96","10.33M","1.19%"
"04/24/2019","185.67","186.76","186.90","184.58","9.09M","-0.86%"
"04/23/2019","187.29","186.00","188.15","185.44","11.41M","1.03%"
"04/22/2019","185.38","184.50","186.47","183.61","8.68M","-0.83%"
"04/18/2019","186.94","186.41","187.28","185.39","7.88M","-0.33%"
"04/17/2019","187.55","187.34","188.20","185.78","11.61M","0.95%"
"04/16/2019","185.78","185.55","185.79","183.40","12.20M","1.48%"
"04/15/2019","183.07","188.06","188.17","182.56","14.62M","-3.09%"
"04/12/2019","188.91","187.71","189.79","187.14","12.60M","2.12%"
"04/11/2019","184.98","185.15","186.06","183.75","8.90M","-0.65%"
"04/10/2019","186.19","186.69","187.40","184.00","10.66M","-0.53%"
"04/09/2019","187.19","186.49","187.89","186.16","11.58M","0.37%"
"04/08/2019","186.50","184.19","187.82","184.01","14.73M","0.62%"
"04/05/2019","185.35","182.51","185.50","182.00","18.71M","2.36%"
"04/04/2019","181.07","177.04","181.96","176.89","17.00M","1.54%"
"04/03/2019","178.32","179.51","180.70","176.76","26.82M","-1.88%"
"04/02/2019","181.74","181.46","183.56","180.95","8.02M","0.47%"
"04/01/2019","180.89","185.09","185.56","180.89","12.71M","-0.86%"
"03/29/2019","182.45","180.73","182.60","179.00","13.85M","2.66%"
"03/28/2019","177.73","177.47","178.53","175.97","7.23M","0.40%"
"03/27/2019","177.03","177.70","179.83","176.91","8.37M","-0.59%"
"03/26/2019","178.08","179.70","180.65","177.09","7.90M","-0.39%"
"03/25/2019","178.77","174.33","178.90","174.10","7.51M","1.42%"
"03/22/2019","176.26","179.77","180.48","175.34","11.69M","-2.89%"
"03/21/2019","181.50","178.95","181.73","178.52","9.75M","0.12%"
"03/20/2019","181.28","180.94","181.95","178.43","15.90M","-0.47%"
"03/19/2019","182.14","181.63","183.36","180.85","10.24M","0.17%"
"03/18/2019","181.83","181.93","182.89","180.76","7.85M","0.48%"
"03/15/2019","180.97","180.66","181.45","179.66","10.84M","0.34%"
"03/14/2019","180.36","179.06","180.82","178.01","9.27M","-0.19%"
"03/13/2019","180.70","180.73","182.53","179.26","8.87M","0.04%"
"03/12/2019","180.63","182.04","182.18","179.51","8.66M","0.12%"
"03/11/2019","180.41","177.83","181.72","177.58","13.76M","3.07%"
"03/08/2019","175.03","171.56","175.35","171.56","14.67M","-1.29%"
"03/07/2019","177.32","180.91","181.80","176.73","16.49M","-3.72%"
"03/06/2019","184.17","184.38","185.59","183.02","10.01M","-0.45%"
"03/05/2019","185.00","186.94","188.08","185.00","11.51M","-1.20%"
"03/04/2019","187.25","186.00","187.34","184.46","14.76M","1.83%"
"03/01/2019","183.88","185.09","186.90","183.38","14.35M","0.46%"
"02/28/2019","183.03","183.01","184.30","181.47","12.37M","-0.84%"
"02/27/2019","184.58","181.72","184.93","180.88","16.74M","0.57%"
"02/26/2019","183.54","179.79","184.35","179.37","13.87M","0.16%"
"02/25/2019","183.25","181.26","183.72","180.73","22.83M","3.58%"
"02/22/2019","176.92","172.80","177.02","172.52","16.18M","3.06%"
"02/21/2019","171.66","171.00","171.78","169.80","8.43M","0.56%"
"02/20/2019","170.71","171.00","172.68","170.61","12.45M","0.31%"
"02/19/2019","170.18","166.98","171.15","166.50","12.98M","2.43%"
"02/15/2019","166.15","168.61","168.77","165.41","12.10M","-1.32%"
"02/14/2019","168.38","167.64","168.50","166.61","8.72M","-0.60%"
"02/13/2019","169.40","169.91","171.05","168.99","8.66M","0.41%"
"02/12/2019","168.71","169.60","170.49","168.61","8.59M","0.75%"
"02/11/2019","167.45","168.85","170.33","167.45","7.26M","0.05%"
"02/08/2019","167.36","163.83","167.65","163.75","8.33M","0.24%"
"02/07/2019","166.96","169.16","169.61","164.34","11.91M","-2.66%"
"02/06/2019","171.52","171.86","173.09","169.99","11.27M","-0.18%"
"02/05/2019","171.83","168.55","171.95","168.00","12.80M","3.08%"
"02/04/2019","166.70","166.32","167.55","165.61","7.38M","-0.76%"
"02/01/2019","167.97","168.00","169.40","167.63","10.77M","-0.31%"
"01/31/2019","168.49","167.80","169.73","165.70","21.22M","1.00%"
"01/30/2019","166.82","161.29","167.84","160.50","37.00M","6.34%"
"01/29/2019","156.88","159.04","160.37","155.92","18.35M","-1.28%"
"01/28/2019","158.92","157.80","159.69","155.30","10.14M","-0.18%"
"01/25/2019","159.21","158.91","160.50","157.43","16.46M","2.15%"
"01/24/2019","155.86","151.47","156.00","151.21","11.00M","2.52%"
"01/23/2019","152.03","154.65","155.18","150.95","10.20M","-0.08%"
"01/22/2019","152.15","154.40","155.44","150.21","21.29M","-3.10%"
"01/18/2019","157.02","158.45","159.49","154.73","19.61M","0.67%"
"01/17/2019","155.97","152.11","158.55","151.90","16.15M","0.73%"
"01/16/2019","154.84","152.81","155.39","151.50","14.81M","2.62%"
"01/15/2019","150.88","150.68","154.17","149.96","15.00M","1.08%"
"01/14/2019","149.27","148.50","150.57","146.54","13.36M","-1.35%"
"01/11/2019","151.32","151.83","153.38","150.14","9.59M","-0.24%"
"01/10/2019","151.69","149.81","152.03","148.88","14.22M","-0.15%"
"01/09/2019","151.92","149.89","153.35","148.50","20.21M","3.49%"
"01/08/2019","146.79","145.00","147.55","142.06","16.49M","2.58%"
"01/07/2019","143.10","140.55","144.08","139.01","17.24M","2.40%"
"01/04/2019","139.75","134.26","141.08","133.66","22.85M","7.01%"
"01/03/2019","130.60","134.27","134.87","129.83","19.53M","-4.46%"
"01/02/2019","136.70","134.13","137.75","133.03","16.71M","-0.27%"
"12/31/2018","137.07","141.83","142.02","136.04","11.19M","-1.45%"
"12/28/2018","139.09","139.20","140.98","136.79","11.96M","0.46%"
"12/27/2018","138.45","135.05","138.45","133.89","11.46M","0.33%"
"12/26/2018","138.00","132.87","138.02","130.18","14.86M","4.63%"
"12/24/2018","131.89","130.00","134.57","129.77","11.24M","-0.08%"
"12/21/2018","132.00","137.08","137.19","130.23","28.79M","-2.30%"
"12/20/2018","135.11","135.83","137.75","132.91","24.10M","-1.48%"
"12/19/2018","137.14","141.04","141.32","135.73","27.66M","-2.61%"
"12/18/2018","140.82","144.28","144.75","140.11","17.85M","-2.19%"
"12/17/2018","143.98","146.50","147.94","142.24","15.79M","-3.37%"
"12/14/2018","149.00","147.71","150.70","145.72","15.56M","-1.64%"
"12/13/2018","151.48","153.05","153.46","150.52","12.26M","-0.01%"
"12/12/2018","151.50","155.24","156.17","151.43","16.62M","-0.22%"
"12/11/2018","151.83","155.26","156.24","150.90","13.65M","0.26%"
"12/10/2018","151.43","150.39","152.81","147.48","15.53M","-1.06%"
"12/07/2018","153.06","155.40","158.05","151.73","17.45M","-1.78%"
"12/06/2018","155.83","153.00","155.87","150.51","25.34M","-1.59%"
"12/04/2018","158.34","164.88","164.98","156.46","22.20M","-3.30%"
"12/03/2018","163.74","168.64","168.80","163.51","31.08M","1.79%"
"11/30/2018","160.86","157.90","160.86","156.72","35.07M","2.93%"
"11/29/2018","156.28","158.08","159.00","153.54","20.53M","-1.92%"
"11/28/2018","159.34","159.01","159.80","155.26","20.77M","1.84%"
"11/27/2018","156.46","154.64","157.94","153.58","17.91M","0.29%"
"11/26/2018","156.01","153.21","156.53","152.37","16.15M","3.78%"
"11/23/2018","150.33","147.30","151.17","147.00","7.44M","0.62%"
"11/21/2018","149.41","149.06","151.48","148.65","14.72M","2.35%"
"11/20/2018","145.98","144.48","148.07","142.82","19.47M","-2.37%"
"11/19/2018","149.53","152.02","153.21","148.77","18.09M","-2.97%"
"11/16/2018","154.10","155.04","155.80","152.14","20.04M","-1.36%"
"11/15/2018","156.22","152.90","157.40","150.89","30.08M","3.84%"
"11/14/2018","150.44","150.21","152.15","148.44","21.79M","2.35%"
"11/13/2018","146.98","144.83","149.94","143.91","19.58M","2.91%"
"11/12/2018","142.82","145.01","146.41","139.97","16.52M","-1.40%"
"11/09/2018","144.85","145.57","145.72","142.48","16.22M","-2.78%"
"11/08/2018","148.99","150.99","151.88","146.69","17.07M","-2.30%"
"11/07/2018","152.50","150.77","152.80","148.94","17.88M","3.43%"
"11/06/2018","147.44","145.87","149.96","145.32","17.85M","1.94%"
"11/05/2018","144.64","146.22","149.37","144.23","16.20M","-2.00%"
"11/02/2018","147.59","152.56","154.36","146.28","45.99M","-2.42%"
"11/01/2018","151.25","144.98","152.32","138.62","47.04M","6.30%"
"10/31/2018","142.28","141.35","142.65","139.14","23.65M","4.36%"
"10/30/2018","136.33","132.28","136.40","130.06","25.23M","2.21%"
"10/29/2018","133.38","142.42","144.00","131.36","35.12M","-6.64%"
"10/26/2018","142.87","139.00","145.83","138.55","19.48M","-1.20%"
"10/25/2018","144.60","142.50","144.91","141.01","13.66M","3.57%"
"10/24/2018","139.61","145.18","146.69","139.34","18.51M","-4.80%"
"10/23/2018","146.65","143.22","147.51","142.62","19.95M","-1.44%"
"10/22/2018","148.80","148.99","150.20","146.10","22.59M","4.11%"
"10/19/2018","142.93","145.34","146.77","142.61","14.86M","0.64%"
"10/18/2018","142.02","145.85","146.28","140.80","20.62M","-4.13%"
"10/17/2018","148.14","150.68","150.68","146.37","16.87M","-0.98%"
"10/16/2018","149.60","145.71","149.76","145.26","18.37M","3.77%"
"10/15/2018","144.16","144.77","145.69","142.30","18.57M","-2.13%"
"10/12/2018","147.29","148.62","149.00","144.52","30.76M","3.80%"
"10/11/2018","141.90","135.53","142.91","135.14","43.21M","2.61%"
"10/10/2018","138.29","142.50","144.00","137.92","55.83M","-5.89%"
"10/09/2018","146.94","147.97","150.59","146.47","31.07M","-2.78%"
"10/08/2018","151.14","150.20","152.64","148.34","25.06M","-2.26%"
"10/05/2018","154.63","156.14","157.12","152.25","20.27M","-0.96%"
"10/04/2018","156.13","160.06","160.08","153.87","32.18M","-3.84%"
"10/03/2018","162.37","163.15","164.54","161.93","13.12M","1.34%"
"10/02/2018","160.23","159.79","161.03","158.27","14.73M","-1.09%"
"10/01/2018","162.00","165.92","165.95","161.56","10.62M","-1.68%"
"09/28/2018","164.76","164.90","165.66","163.30","10.49M","-0.94%"
"09/27/2018","166.32","166.39","167.05","164.92","12.69M","0.56%"
"09/26/2018","165.40","165.52","167.39","164.87","13.59M","0.70%"
"09/25/2018","164.25","164.05","165.44","162.83","9.59M","0.67%"
